wave,0_0_flux
3915.5400000001036,2667.582882535542
3915.600000000104,2595.998727493253
3915.6600000001044,2598.935434719666
3915.720000000105,2589.2496399340744
3915.7800000001052,2553.337444406662
3915.8400000001056,2478.7774906864242
3915.900000000106,2429.0796997908824
3915.9600000001064,2424.6585181817977
3916.020000000107,2451.112636595131
3916.0800000001072,2460.3262012919017
3916.1400000001076,2411.447473769621
3916.200000000108,2331.4229837319585
3916.2600000001084,2219.2951339494675
3916.320000000109,2045.2474631767639
3916.3800000001092,1827.7119045588909
3916.4400000001096,1612.9374153944862
3916.50000000011,1475.0750280372527
3916.5600000001104,1434.606312952425
3916.620000000111,1502.6253796417034
3916.6800000001112,1599.8220706620582
3916.7400000001116,1640.0711283380851
3916.800000000112,1611.9171518951105
3916.8600000001124,1536.8168116088355
3916.920000000113,1485.7663273401943
3916.9800000001133,1460.8418851810418
3917.0400000001137,1454.0300632931921
3917.100000000114,1466.2061163002898
3917.1600000001145,1561.3434489809124
3917.220000000115,1709.3851531027856
3917.2800000001153,1848.6333930204605
3917.3400000001157,1964.5902998988583
3917.400000000116,2059.802434963378
3917.4600000001165,2123.5770160109173
3917.520000000117,2093.4498990390366
3917.5800000001173,1955.8442443680576
3917.6400000001177,1814.5833540556505
3917.700000000118,1742.6311686417096
3917.7600000001185,1751.6222457192932
3917.820000000119,1865.8100470057861
3917.8800000001193,2095.5256220117394
3917.9400000001197,2328.669659715749
3918.00000000012,2462.73021167807
3918.0600000001205,2515.372205229806
3918.120000000121,2548.02769806942
3918.1800000001213,2565.323817252441
3918.2400000001217,2578.2020570653476
3918.300000000122,2615.1924662441947
3918.3600000001225,2662.828639267033
3918.420000000123,2687.1500849588565
3918.4800000001233,2673.9541556212507
3918.5400000001237,2565.6517350454683
3918.600000000124,2391.1630047407193
3918.6600000001245,2135.7175751580967
3918.720000000125,1831.1328802324533
3918.7800000001253,1532.3401999419098
3918.8400000001257,1305.834233688323
3918.900000000126,1136.9798657262452
3918.9600000001265,1015.771423260362
3919.020000000127,1008.1706175694824
3919.0800000001273,1133.6563975326476
3919.1400000001277,1330.134075047871
3919.200000000128,1531.9974628013545
3919.2600000001285,1749.9736449012353
3919.320000000129,1925.6135955410205
3919.3800000001293,2038.086038479548
3919.4400000001297,2013.0563469299223
3919.50000000013,1860.6323838920655
3919.5600000001305,1689.2604597089091
3919.620000000131,1629.7180437557133
3919.6800000001313,1687.9236431752283
3919.7400000001317,1837.1217705236934
3919.800000000132,2105.657821959523
3919.8600000001325,2409.2099485099216
3919.920000000133,2652.220755885956
3919.9800000001333,2779.8442172988525
3920.0400000001337,2789.6069099669608
3920.100000000134,2738.4235106586257
3920.1600000001345,2643.6578563092626
3920.220000000135,2566.2162440343163
3920.2800000001353,2513.6631672905983
3920.3400000001357,2504.036516515417
3920.400000000136,2483.304497416856
3920.4600000001365,2426.114873460416
3920.520000000137,2290.260435162781
3920.5800000001373,2088.150338272377
3920.6400000001377,1810.9629242802328
3920.700000000138,1561.4957165235924
3920.7600000001385,1416.5342445976353
3920.820000000139,1403.4665577192745
3920.8800000001393,1526.7734299317872
3920.9400000001397,1735.6054401280612
3921.00000000014,1967.252709648027
3921.0600000001405,2162.184864038775
3921.120000000141,2241.6649631553323
3921.1800000001413,2199.81382393765
3921.2400000001417,2072.3996048602135
3921.300000000142,1946.5299538337238
3921.3600000001425,1807.3209751230295
3921.420000000143,1678.7113500812386
3921.4800000001433,1561.8757599681585
3921.5400000001437,1503.7360925785883
3921.600000000144,1555.007630453685
3921.6600000001445,1695.7876959729222
3921.720000000145,1892.9821868314004
3921.7800000001453,2109.7794774280264
3921.8400000001457,2221.461738195559
3921.900000000146,2236.033745677239
3921.9600000001465,2229.980259120221
3922.020000000147,2219.754195865264
3922.0800000001473,2172.215103986092
3922.1400000001477,2143.5899476426675
3922.200000000148,2184.618329769462
3922.2600000001485,2316.0114027700374
3922.320000000149,2475.908462457242
3922.3800000001493,2561.7959833304285
3922.4400000001497,2613.586350418296
3922.50000000015,2702.7227890654344
3922.5600000001505,2764.9111168413483
3922.620000000151,2795.0296581481693
3922.6800000001513,2800.9788559392864
3922.7400000001517,2759.0907533723653
3922.800000000152,2727.3117352298277
3922.8600000001525,2720.6020923501837
3922.920000000153,2686.969224435596
3922.9800000001533,2634.8885200741743
3923.0400000001537,2553.734051401021
3923.100000000154,2447.73847977087
3923.1600000001545,2284.7166253406394
3923.220000000155,2027.656363418781
3923.2800000001553,1680.1085691109022
3923.3400000001557,1344.9482722900286
3923.400000000156,1130.220601928265
3923.4600000001565,1069.5497356166106
3923.520000000157,1171.0344926622092
3923.5800000001573,1409.699179110562
3923.6400000001577,1726.434096532448
3923.700000000158,2052.6027373870247
3923.7600000001585,2313.14916331577
3923.820000000159,2521.747513658667
3923.8800000001593,2658.299117741446
3923.9400000001597,2747.6337640453626
3924.00000000016,2803.336709214157
3924.0600000001605,2880.629513220138
3924.120000000161,2957.9852465544423
3924.1800000001613,3007.7376903249133
3924.2400000001617,2986.7191868766986
3924.300000000162,2993.9629585554094
3924.3600000001625,2976.150186192248
3924.420000000163,2941.838774922793
3924.4800000001633,2888.903416174482
3924.5400000001637,2827.250242563885
3924.600000000164,2801.3894881829274
3924.6600000001645,2798.9096932426974
3924.720000000165,2818.4383778943006
3924.7800000001653,2798.0043444569123
3924.8400000001657,2760.33366950521
3924.900000000166,2744.5824672378358
3924.9600000001665,2700.8737067279285
3925.020000000167,2632.8308653665094
3925.0800000001673,2577.5063953449308
3925.1400000001677,2539.2609512741474
3925.200000000168,2547.1943275578215
3925.2600000001685,2573.7220375124657
3925.320000000169,2636.166266229072
3925.3800000001693,2689.251720623523
3925.4400000001697,2715.7120645798955
3925.50000000017,2632.6202219031056
3925.5600000001705,2491.7858811852398
3925.620000000171,2383.4893561962635
3925.6800000001713,2307.0739571172694
3925.7400000001717,2264.8131011428895
3925.800000000172,2221.237524632152
3925.8600000001725,2177.8780761100425
3925.920000000173,2151.0023631022214
3925.9800000001733,2075.6246486648856
3926.0400000001737,1947.2026634846184
3926.100000000174,1853.709573223699
3926.1600000001745,1798.8972735094455
3926.220000000175,1757.7397312685748
3926.2800000001753,1708.844306626639
3926.3400000001757,1637.1103577639076
3926.400000000176,1597.0253701593278
3926.4600000001765,1581.7485028335452
3926.520000000177,1593.1522499713878
3926.5800000001773,1676.53417322415
3926.6400000001777,1882.4366257039283
3926.700000000178,2146.096198402466
3926.7600000001785,2362.904999305458
3926.820000000179,2453.7688074250254
3926.8800000001793,2448.3493326509647
3926.9400000001797,2402.822409674792
3927.00000000018,2367.5075259049986
3927.0600000001805,2392.2507767683373
3927.120000000181,2471.935607592816
3927.1800000001813,2571.518934338392
3927.2400000001817,2718.5951907803224
3927.300000000182,2814.6378153052315
3927.3600000001825,2852.223997462427
3927.420000000183,2839.463989628605
3927.4800000001833,2798.497539697188
3927.5400000001837,2755.3270801715953
3927.600000000184,2731.4486364042527
3927.6600000001845,2702.047990286478
3927.720000000185,2672.871785505807
3927.7800000001853,2636.188748319159
3927.8400000001857,2612.0074935084417
3927.900000000186,2625.5149473756733
3927.9600000001865,2597.808818204242
3928.020000000187,2566.9267654247765
3928.0800000001873,2504.6060965854504
3928.1400000001877,2386.907946985276
3928.200000000188,2211.862077124431
3928.2600000001885,1936.6624344271188
3928.320000000189,1605.187261202504
3928.3800000001893,1279.842667396876
3928.4400000001897,996.8697745491869
3928.50000000019,865.5412566511953
3928.5600000001905,931.9227831844827
3928.620000000191,1152.377875318084
3928.6800000001913,1464.1061202891801
3928.7400000001917,1794.5393222943155
3928.800000000192,2123.8123686400504
3928.8600000001925,2366.9239607257173
3928.920000000193,2484.948066366812
3928.9800000001933,2474.7041321730385
3929.0400000001937,2452.341239009545
3929.100000000194,2443.0772762882207
3929.1600000001945,2421.8901211425405
3929.220000000195,2411.6819676566483
3929.2800000001953,2432.392905937599
3929.3400000001957,2492.7968875062193
3929.400000000196,2523.7443529066254
3929.4600000001965,2460.72979089335
3929.520000000197,2261.0769906125925
3929.5800000001973,1990.1206613202512
3929.6400000001977,1720.4076663095
3929.700000000198,1499.1404048751906
3929.7600000001985,1395.4707773347866
3929.820000000199,1426.0610837952497
3929.8800000001993,1600.5352304261467
3929.9400000001997,1799.4090041409881
3930.0000000002,1927.9961116024385
3930.0600000002005,1968.6316612828364
3930.120000000201,1961.9509075529743
3930.1800000002013,1912.253969447251
3930.2400000002017,1860.6779566619828
3930.300000000202,1831.2853493047767
3930.3600000002025,1867.6838828282396
3930.420000000203,1951.1599597093377
3930.4800000002033,2023.7874941652658
3930.5400000002037,1967.1266629593026
3930.600000000204,1785.850968983071
3930.6600000002045,1554.720319837373
3930.720000000205,1299.4057232803973
3930.7800000002053,1054.654425595714
3930.8400000002057,858.8266741361817
3930.900000000206,731.2584496396663
3930.9600000002065,739.4550446472068
3931.020000000207,860.9249320051726
3931.0800000002073,1047.7058765375582
3931.1400000002077,1255.9167709817548
3931.200000000208,1457.8445791945583
3931.2600000002085,1645.0346657353807
3931.320000000209,1790.681079896505
3931.3800000002093,1860.282149542158
3931.4400000002097,1864.2839159345176
3931.50000000021,1782.2452712644463
3931.5600000002105,1691.567342552116
3931.620000000211,1632.3334750987874
3931.6800000002113,1586.8900505523736
3931.7400000002117,1557.5495772452946
3931.800000000212,1588.1517462850552
3931.8600000002125,1625.9368178053874
3931.920000000213,1644.4309626837962
3931.9800000002133,1631.37482961966
3932.0400000002137,1614.8356921296208
3932.100000000214,1624.1895074593515
3932.1600000002145,1626.9970964824536
3932.220000000215,1602.727267614317
3932.2800000002153,1547.3110443382445
3932.3400000002157,1438.5676048882322
3932.400000000216,1282.4386695727178
3932.4600000002165,1142.0256645687075
3932.520000000217,1023.435510701051
3932.5800000002173,957.1838331954511
3932.6400000002177,931.6901938231325
3932.700000000218,945.0199754523904
3932.7600000002185,986.7772206314718
3932.820000000219,1011.1639599237272
3932.8800000002193,1004.4068760534527
3932.9400000002197,969.965114470187
3933.00000000022,917.2095456653756
3933.0600000002205,850.4038051602648
3933.120000000221,777.9962557316953
3933.1800000002213,706.1946694443462
3933.2400000002217,665.169596442668
3933.300000000222,626.7903794900618
3933.3600000002225,600.0479867113776
3933.420000000223,569.4613515595146
3933.4800000002233,530.5544861886013
3933.5400000002237,486.61799607736856
3933.600000000224,448.2715312920115
3933.6600000002245,394.3017585138912
3933.720000000225,356.91800033332083
3933.7800000002253,337.06430301232234
3933.8400000002257,300.7750349669175
3933.900000000226,260.48477685903293
3933.9600000002265,221.20337647444788
3934.020000000227,180.76630174842617
3934.0800000002273,144.2819534004053
3934.1400000002277,115.82736700029703
3934.200000000228,103.29980978027834
3934.2600000002285,103.76452605269019
3934.320000000229,126.00174422093824
3934.3800000002293,162.8929104626462
3934.4400000002297,206.72031825463262
3934.50000000023,252.29529945221856
3934.5600000002305,293.77745015743574
3934.620000000231,339.37882155527393
3934.6800000002313,380.3622681680471
3934.7400000002317,420.08790431597345
3934.800000000232,459.8078287028194
3934.8600000002325,509.48925891211496
3934.920000000233,553.934181292935
3934.9800000002333,605.2321228069158
3935.0400000002337,654.0038741228061
3935.100000000234,696.0759595533816
3935.1600000002345,730.1586525010335
3935.220000000235,762.2247170842662
3935.2800000002353,806.5930730565791
3935.3400000002357,865.7085621205912
3935.400000000236,935.8969677461276
3935.4600000002365,1028.2782875278087
3935.520000000237,1120.073365807133
3935.5800000002373,1199.8770321041911
3935.6400000002377,1236.484481324742
3935.700000000238,1254.4579604365008
3935.7600000002385,1288.2230902544911
3935.820000000239,1337.007466704113
3935.8800000002393,1397.5712316317376
3935.9400000002397,1460.551440344481
3936.00000000024,1508.7256723490473
3936.0600000002405,1528.926050202251
3936.120000000241,1486.8892407355527
3936.1800000002413,1382.987946507857
3936.2400000002417,1239.5166027900252
3936.300000000242,1095.65434994441
3936.3600000002425,981.4587064682078
3936.420000000243,939.1191104670179
3936.4800000002433,977.9803869634434
3936.5400000002437,1085.5028006150237
3936.600000000244,1258.025613873259
3936.6600000002445,1453.8310728064214
3936.720000000245,1652.8427591033148
3936.7800000002453,1828.0920026546496
3936.8400000002457,1953.5895214000648
3936.900000000246,2039.4628513207253
3936.9600000002465,2102.609193217842
3937.020000000247,2147.413630695434
3937.0800000002473,2176.008998037216
3937.1400000002477,2201.4112356491737
3937.200000000248,2215.040250281882
3937.2600000002485,2250.693789491272
3937.320000000249,2283.830257002029
3937.3800000002493,2298.3237187260115
3937.4400000002497,2303.1716519119022
3937.50000000025,2307.56675683587
3937.5600000002505,2297.3612879050847
3937.620000000251,2231.052358547243
3937.6800000002513,2106.312743123147
3937.7400000002517,1999.467662201575
3937.800000000252,1886.3474412279902
3937.8600000002525,1939.508926859814
3937.920000000253,1934.5361782454052
3937.9800000002533,1998.9607288115535
3938.0400000002537,2122.763319006862
3938.100000000254,2283.788977261242
3938.1600000002545,2377.052093977058
3938.220000000255,2407.396899725703
3938.2800000002553,2392.901561578438
3938.3400000002557,2312.84720147053
3938.400000000256,2202.16548082418
3938.4600000002565,2069.0751049991527
3938.520000000257,1933.9260529791536
3938.5800000002573,1771.5919439960535
3938.6400000002577,1579.2899698565448
3938.700000000258,1395.1081653264293
3938.7600000002585,1267.2613798449754
3938.820000000259,1193.6203567468192
3938.8800000002593,1183.7705626790712
3938.9400000002597,1206.7886526512668
3939.00000000026,1318.7363019947213
3939.0600000002605,1525.046420263551
3939.120000000261,1742.936169170303
3939.1800000002613,1899.1937120171483
3939.2400000002617,1969.345825285131
3939.300000000262,1953.2880850352026
3939.3600000002625,1926.5941178826683
3939.420000000263,1937.4985571116586
3939.4800000002633,1938.2914334115885
3939.5400000002637,1974.6831589730689
3939.600000000264,2082.3923552638585
3939.6600000002645,2258.911023336729
3939.720000000265,2442.1177224179314
3939.7800000002653,2571.8862963866864
3939.8400000002657,2624.6510356567524
3939.900000000266,2630.939151626509
3939.9600000002665,2645.0517888911218
3940.020000000267,2639.943571687572
3940.0800000002673,2644.984849282869
3940.1400000002677,2657.7799601108945
3940.200000000268,2678.1464188704795
3940.2600000002685,2715.6362565001755
3940.320000000269,2750.2263931398024
3940.3800000002693,2739.132564952532
3940.4400000002697,2717.144232622342
3940.50000000027,2699.021074543311
3940.5600000002705,2684.3243271451383
3940.620000000271,2630.941321948849
3940.6800000002713,2535.047387031064
3940.7400000002717,2464.7383159756296
3940.800000000272,2477.079218714597
3940.8600000002725,2497.713181074246
3940.920000000273,2502.9593388293692
3940.9800000002733,2510.7166360086826
3941.0400000002737,2552.0036013806252
3941.100000000274,2606.098878064206
3941.1600000002745,2572.04410069352
3941.220000000275,2393.791287324408
3941.2800000002753,2170.391599905316
3941.3400000002757,2000.6838879388017
3941.400000000276,1933.6192340669572
3941.4600000002765,1938.7717572586344
3941.520000000277,1926.898131172661
3941.5800000002773,1932.321041767984
3941.6400000002777,1961.3421346030664
3941.700000000278,1971.5780771181362
3941.7600000002785,1942.5674445878722
3941.820000000279,1825.1125265005928
3941.8800000002793,1723.6011620977245
3941.9400000002797,1748.4999021459682
3942.00000000028,1888.4812444049417
3942.0600000002805,2017.862712009442
3942.120000000281,2081.161136207745
3942.1800000002813,2097.9428131178524
3942.2400000002817,2149.0155062878744
3942.300000000282,2215.1510808640874
3942.3600000002825,2252.9983620887706
3942.420000000283,2234.8734254763117
3942.4800000002833,2199.5599153616613
3942.5400000002837,2180.0939327769765
3942.600000000284,2174.7161311197524
3942.6600000002845,2136.882429530432
3942.720000000285,2001.6712597699327
3942.7800000002853,1807.2158118493237
3942.8400000002857,1633.232458965374
3942.900000000286,1595.8196647954637
3942.9600000002865,1625.5891160685526
3943.020000000287,1637.7105290748445
3943.0800000002873,1645.218404993767
3943.1400000002877,1716.5839858278625
3943.200000000288,1849.8851046088291
3943.2600000002885,1993.1936000477415
3943.320000000289,2106.67926022156
3943.3800000002893,2182.352097289777
3943.4400000002897,2240.1788092466836
3943.50000000029,2285.774612560163
3943.5600000002905,2278.7968092307383
3943.620000000291,2215.7305966065182
3943.6800000002913,2090.0433035318
3943.7400000002917,1968.9648961026403
3943.800000000292,1910.9196370272653
3943.8600000002925,1912.529096461916
3943.920000000293,1954.2997740287922
3943.9800000002933,2012.249301707447
3944.0400000002937,2090.163481727836
3944.100000000294,2180.4108555396247
3944.1600000002945,2221.633434033401
3944.220000000295,2144.571947051123
3944.2800000002953,1989.2875002064313
3944.3400000002957,1761.5889284700963
3944.400000000296,1477.3185609503096
3944.4600000002965,1180.717890262498
3944.520000000297,992.9087932411084
3944.5800000002973,1004.2175948814509
3944.6400000002977,1192.3305711844273
3944.700000000298,1486.7061253693596
3944.7600000002985,1822.8860528435487
3944.820000000299,2143.178168168618
3944.8800000002993,2378.0351729724653
3944.9400000002997,2460.7831607746193
3945.0000000003,2378.999732706179
3945.0600000003005,2194.4976022331934
3945.120000000301,2000.5545788406953
3945.1800000003013,1836.390864736248
3945.2400000003017,1664.3509636109343
3945.300000000302,1522.086864344599
3945.3600000003025,1472.0709117459899
3945.420000000303,1520.0297713870127
3945.4800000003033,1537.6510050457196
3945.5400000003037,1471.00885793743
3945.600000000304,1378.513729566502
3945.6600000003045,1365.610999374043
3945.720000000305,1404.3209663863972
3945.7800000003053,1507.3502636609196
3945.8400000003057,1693.2523406192092
3945.900000000306,1988.2635899306576
3945.9600000003065,2297.4655313540693
3946.020000000307,2555.3759246143272
3946.0800000003073,2722.866575898372
3946.1400000003077,2797.46387632132
3946.200000000308,2784.246377037709
3946.2600000003085,2740.1944134550413
3946.320000000309,2691.0612315512135
3946.3800000003093,2665.7018016106517
3946.4400000003097,2659.5277974064325
3946.50000000031,2653.1733455559515
3946.5600000003105,2680.9392473865955
3946.620000000311,2754.039946728952
3946.6800000003113,2828.3545810175697
3946.7400000003117,2872.2021568018567
3946.800000000312,2872.1017497759713
3946.8600000003125,2845.2735521110317
3946.920000000313,2814.5157188229864
3946.9800000003133,2781.4168110628902
3947.0400000003137,2740.4318937719636
3947.100000000314,2697.6089085584817
3947.1600000003145,2646.7163369460027
3947.220000000315,2573.657409427648
3947.2800000003153,2468.5537951195656
3947.3400000003157,2304.3556915307386
3947.400000000316,2133.3876337432
3947.4600000003165,2019.9058448788085
3947.520000000317,1979.451374341487
3947.5800000003173,2005.3764092360402
3947.6400000003177,2096.6151852831654
3947.700000000318,2214.5910999360444
3947.7600000003185,2338.9029019700843
3947.820000000319,2360.3897722358943
3947.8800000003193,2243.830135329725
3947.9400000003197,2065.5796411710976
3948.00000000032,1877.9003587232014
3948.0600000003205,1719.170308805919
3948.120000000321,1668.9115058260857
3948.1800000003213,1727.7578998650185
3948.2400000003217,1866.0610503938344
3948.300000000322,2014.9986824971413
3948.3600000003225,2077.1194138816795
3948.420000000323,2026.948975750886
3948.4800000003233,1925.838194131597
3948.5400000003237,1831.5516866746457
3948.600000000324,1750.0985659313535
3948.6600000003245,1718.7270798106883
3948.720000000325,1792.912954707716
3948.7800000003253,1964.7799633172312
