wave,0_1_cont_active,0_2_cont_synth,0_3_cont_tr_normed,0_4_cont_np_normed,0_5_cont_en_normed,1_0_res_en_normed_tr_normed,1_1_res_np_normed_tr_normed,1_2_res_nns_tr_normed,1_3_res_nna_tr_normed,1_4_err_lower,1_5_err_upper
3900.0,348.21434705451605,342.88247236384956,367.06647013119965,405.32718572528313,362.15952660393185,0.013549121773163279,0.013549121773163279,0.07053113243645046,0.05413904828047705,-0.014220401024844091,0.014220401024844091
3900.300000000002,348.4312113730899,343.05953674156075,367.1318768019685,405.2503272448918,362.39290191236944,0.013076897656083204,0.013076897656083204,0.07016965059349817,0.053671136962721334,-0.01494905098814753,0.01494905098814753
3900.600000000004,348.6509757132443,343.2351532512409,367.33000237634064,405.3203033686622,362.7589063226773,0.012600920264097586,0.012600920264097586,0.07020095395044693,0.05357723819537201,-0.015111469917920907,0.015111469917920907
3900.900000000006,348.87371809607083,343.40938874000057,367.228978351358,405.06142356574543,362.8334727357738,0.012114388406455453,0.012114388406455453,0.06936245294855188,0.05261337295362271,-0.01496163607059397,0.01496163607059397
3901.200000000008,349.0995175860567,343.58230949457453,367.18284813449213,404.8637031720327,362.9630255445133,0.011626039824988483,0.011626039824988483,0.06868961114109878,0.05179991725901518,-0.014601765741854287,0.014601765741854287
3901.50000000001,349.3284552372523,343.7539810709694,367.21736082951793,404.7559180353473,363.17389122966597,0.011133701231003264,0.011133701231003264,0.0682563237931604,0.0512094267989804,-0.015043219618428355,0.015043219618428355
3901.800000000012,349.56060853165945,343.92447046580696,367.3037237927132,404.7059497779673,363.4379328552622,0.010636729377916918,0.010636729377916918,0.06797737155935099,0.05075767199171534,-0.014924670554339221,0.014924670554339221
3902.100000000014,349.79605624089874,344.0938440824174,367.29952846256595,404.55687258352117,363.6134918012522,0.010137238426038635,0.010137238426038635,0.06743974373757301,0.05003874755129446,-0.015913509921714288,0.015913509921714288
3902.400000000016,350.03487806245,344.26216802734615,367.3092443744664,404.42512542085564,363.8047773633452,0.0096328229566407,0.0096328229566407,0.06694619919292366,0.04935028297838037,-0.01591494514339726,0.01591494514339726
3902.700000000018,350.2771543250035,344.42950830810184,367.29671657306096,404.2682966321335,363.97346235383486,0.009130484947266315,0.009130484947266315,0.06639202150447124,0.04858951406126557,-0.01626034015070505,0.01626034015070505
3903.00000000002,350.5229623100616,344.59593176658865,367.34020338051937,404.1750405470869,364.19875503627486,0.008625642731622273,0.008625642731622273,0.06600381973410907,0.04797914712459775,-0.01672826182228382,0.01672826182228382
3903.300000000022,350.772381082111,344.7615046895418,367.3487097198122,404.0436621169108,364.39198051727635,0.008114144549335425,0.008114144549335425,0.06551540222410669,0.047256583037476964,-0.016320601202420206,0.016320601202420206
3903.600000000024,351.025491439824,344.9262930337183,367.3736501239797,403.93120160324975,364.60021195913583,0.007606792519239466,0.007606792519239466,0.06507869160154028,0.04657254565361681,-0.01691016208476392,0.01691016208476392
3903.900000000026,351.28237175726724,345.0903633139225,367.4613467829819,403.8887034302988,364.87118265024344,0.007098845444369673,0.007098845444369673,0.06482705004966445,0.046057808288883284,-0.016655296790818713,0.016655296790818713
3904.200000000028,351.5431001693745,345.25378201455135,367.3999832277188,403.6832948111247,364.9945730226729,0.006590262932201135,0.006590262932201135,0.06414460886426097,0.045106366256436776,-0.016987526499454186,0.016987526499454186
3904.50000000003,351.8077558398421,345.4166154094894,367.42321050897056,403.57219581245823,365.2025344843387,0.006080669806323834,0.006080669806323834,0.06371029394193833,0.044386324073920846,-0.01656263008352325,0.01656263008352325
3904.800000000032,352.07642054623705,345.57892949125187,367.46320657889703,403.479538814719,365.42549259853246,0.0055762775767897324,0.0055762775767897324,0.06332633167586185,0.04370282721823801,-0.016210497549759586,0.016210497549759586
3905.100000000034,352.34917065496774,345.74079094939674,367.4399313987352,403.3192627584534,365.5858783966334,0.0050714568358963125,0.0050714568358963125,0.06276155215899476,0.04282941256320206,-0.016952189326117167,0.016952189326117167
3905.400000000036,352.626085230522,345.9022660706594,367.4659969772471,403.2133471777466,365.7944901731392,0.004569524279375284,0.004569524279375284,0.06234067807013921,0.042084232574722893,-0.01733425932493736,0.01733425932493736
3905.700000000038,352.9072446406908,346.063421065409,367.56417292516005,403.18938235774857,366.07547852723,0.004066632389362076,0.004066632389362076,0.062129195458923654,0.04153141915047527,-0.017769159529601786,0.017769159529601786
3906.00000000004,353.1927285026116,346.22432226091075,367.5169813799391,403.003938908493,366.20805936464285,0.0035742578073437417,0.0035742578073437417,0.0614999798365623,0.040557121537313556,-0.017450736348521262,0.017450736348521262
3906.300000000042,353.48261413902804,346.38503607548853,367.5481020661211,402.9069580195938,366.4191985761675,0.0030809070440093412,0.0030809070440093412,0.061096990797775,0.03979126096848594,-0.017239655458333544,0.017239655458333544
3906.600000000044,353.7769806144276,346.5456287958774,367.5690821077059,402.7998561493899,366.61954379089093,0.0025899828115997685,0.0025899828115997685,0.06066578279069185,0.03898534305441869,-0.017961190680484233,0.017961190680484233
3906.900000000046,354.075909676028,346.7061667159271,367.5149758367072,402.6105139909208,366.74169947862606,0.0021085040484364586,0.0021085040484364586,0.0600179056869672,0.03795412592791376,-0.017936435568316384,0.017936435568316384
3907.200000000048,354.37947842987256,346.8667162036605,367.6110123439999,402.5877086584824,367.0120813277868,0.0016319109007154771,0.0016319109007154771,0.059804925534280684,0.03733741117902813,-0.01780662099282964,0.01780662099282964
3907.50000000005,354.6877653303727,347.02734355316323,367.66234880281195,402.51647289585986,367.2366240717795,0.0011592654521006911,0.0011592654521006911,0.059462426089525226,0.036580736418218414,-0.018584920854954688,0.018584920854954688
3907.800000000052,355.0008501389378,347.18811508127874,367.6761061095896,402.40536443115195,367.42151996518965,0.0006928993827692746,0.0006928993827692746,0.05901126694030683,0.035704966326740986,-0.018480842049501112,0.018480842049501112
3908.100000000054,355.31881406677667,347.34909722200825,367.7112452781921,402.31793584515754,367.62578216222056,0.00023247312924810744,0.00023247312924810744,0.05862038656777911,0.034874693701033965,-0.018636648180556614,0.018636648180556614
3908.400000000056,355.6417334489433,347.51035618046535,367.6724763404833,402.15189725974307,367.75300295404304,-0.00021896928893277835,-0.00021896928893277835,0.05801867446155795,0.03382809969582872,-0.01827498291016367,0.01827498291016367
3908.700000000058,355.9696873499244,347.671958243385,367.6989158621633,402.0571221170667,367.9429286023548,-0.0006631809479758629,-0.0006631809479758629,0.05760293546345762,0.03294989607944534,-0.01844932912190762,0.01844932912190762
3909.00000000006,356.3027570134614,347.8339698973647,367.65886377431383,401.89160972722954,368.0636765076727,-0.0010998442910746696,-0.0010998442910746696,0.05699548635209732,0.03187248149995393,-0.018604514922149745,0.018604514922149745
3909.300000000062,356.64102093386043,347.99645744461674,367.70001870363785,401.81512948754363,368.262847152665,-0.001528333507924677,-0.001528333507924677,0.05662002559458531,0.031008806264743474,-0.018052365521607692,0.018052365521607692
3909.600000000064,356.984556680747,348.1594870522898,367.71289833459485,401.7087775735521,368.43030233242297,-0.0019471905358664488,-0.0019471905358664488,0.05616237435996042,0.03005297961432171,-0.017841536855250396,0.017841536855250396
3909.900000000066,357.3334433186096,348.3231250071197,367.7559164482152,401.63663373357264,368.6245521774554,-0.002356423966090181,-0.002356423966090181,0.05578957758934289,0.029167409993186295,-0.019115294549562768,0.019115294549562768
3910.200000000068,357.68776374884663,348.4874381124512,367.73248841212546,401.49322349352167,368.74894894601107,-0.0027565109996678643,-0.0027565109996678643,0.05522443852078056,0.02808222234089873,-0.01858210935283989,0.01858210935283989
3910.50000000007,358.0475933982043,348.6524922447181,367.7006234795127,401.34117736293547,368.8605397262254,-0.0031445929336155324,-0.0031445929336155324,0.054633058615803316,0.026959119269790503,-0.02045472939921947,0.02045472939921947
3910.800000000072,358.4130112462089,348.81835368009934,367.7393584827829,401.2675241791697,369.0395263852693,-0.003523112863333543,-0.003523112863333543,0.054243044914555165,0.026021018201764248,-0.017882555532009264,0.017882555532009264
3911.100000000074,358.78409785762176,348.9850889508011,367.8990886850361,401.32699795860634,369.3348378520311,-0.0038873916561595954,-0.0038873916561595954,0.05419743745620522,0.025405818304935514,-0.017722830727401433,0.017722830727401433
3911.400000000076,359.1609334660158,349.1527645875021,367.7871074541343,401.09122913709126,369.3545086193037,-0.004243622667633324,-0.004243622667633324,0.05337008768003242,0.02401739501556192,-0.01758520069542047,0.01758520069542047
3911.700000000078,359.5435945807304,349.32144648327625,367.7895537197926,400.98138142935966,369.4840557926302,-0.004586130433159111,-0.004586130433159111,0.05286854616315697,0.022934578891087926,-0.017756452215628094,0.017756452215628094
3912.00000000008,359.9321602662516,349.4912009248581,367.82626903922676,400.9104254767934,369.6439271916665,-0.004917321829819293,-0.004917321829819293,0.0524621215183273,0.021932099742985378,-0.01794550645720799,0.01794550645720799
3912.300000000082,360.32671284790445,349.6620948474757,367.7994247826006,400.77175518747134,369.7353300190932,-0.005235921696724591,-0.005235921696724591,0.051871127757621475,0.020738944932520743,-0.017825697600112825,0.017825697600112825
3912.600000000084,360.72732928589454,349.834194183483,367.8264959370919,400.69331026605,369.8759257928589,-0.005540857657534353,-0.005540857657534353,0.05143078491301035,0.01967980406498233,-0.017815644183355794,0.017815644183355794
3912.900000000086,361.1340876023637,350.00756502125637,367.8258040638035,400.58696793563905,369.97881377736354,-0.005819278384020059,-0.005819278384020059,0.05090817516728553,0.018529775168100445,-0.0183646537478785,0.0183646537478785
3913.200000000088,361.54706741456454,350.18227377085776,367.8283286510144,400.4851716068134,370.07320152067405,-0.006066023858077775,-0.006066023858077775,0.05039103257712873,0.01737323371479711,-0.018838551534988014,0.018838551534988014
3913.50000000009,361.96622832563645,350.3583602917437,367.8991522173681,400.4598496715569,370.22369216612327,-0.00627874444002942,-0.00627874444002942,0.05006628864029861,0.016393062606289782,-0.018820366795399644,0.018820366795399644
3913.800000000092,362.39115863222247,350.5357821454257,367.71408453498634,400.1571907218668,370.10595519997753,-0.006462664627211437,-0.006462664627211437,0.04900441495347996,0.014685129614325797,-0.019417775758326948,0.019417775758326948
3914.100000000094,362.8213830875828,350.71448278752257,367.8929732478068,400.2536208536891,370.3418757832313,-0.00661254558438829,-0.00661254558438829,0.04898160043027675,0.013978626695950737,-0.018977642660429034,0.018977642660429034
3914.400000000096,363.25642809062555,350.89440611551976,368.01847240308064,400.2939356336863,370.51397125634867,-0.00673523550220311,-0.00673523550220311,0.04880178180342708,0.013110645731537094,-0.019361225013995058,0.019361225013995058
