wave,0_0_flux
3900.0,371.53323585721114
3900.0600000000004,370.46759159282084
3900.120000000001,369.83470551111986
3900.180000000001,375.08479880635423
3900.2400000000016,369.4217673143408
3900.300000000002,369.9992666867824
3900.3600000000024,375.8673049765168
3900.420000000003,376.7742055307595
3900.480000000003,377.91215438693195
3900.5400000000036,378.73232046305066
3900.600000000004,379.36416573512287
3900.6600000000044,379.34105529229606
3900.720000000005,378.92884915941227
3900.780000000005,380.3536603219812
3900.8400000000056,384.45186824939157
3900.900000000006,384.9461861588276
3900.9600000000064,384.45970872024486
3901.020000000007,384.6066730534371
3901.080000000007,387.09416685652644
3901.1400000000076,383.9075751529626
3901.200000000008,386.61018146144954
3901.2600000000084,387.16262364750503
3901.320000000009,389.8339910044956
3901.380000000009,384.8726335238809
3901.4400000000096,386.69059734485876
3901.50000000001,390.433452576473
3901.5600000000104,391.7850166238506
3901.620000000011,390.0385068617132
3901.680000000011,392.0746352432011
3901.7400000000116,396.9406801416555
3901.800000000012,396.7319116076543
3901.8600000000124,393.79895556352227
3901.920000000013,392.28276739043366
3901.980000000013,395.32084379136495
3902.0400000000136,399.0452764041158
3902.100000000014,398.6815236347146
3902.1600000000144,398.3123551075928
3902.220000000015,398.92105286716566
3902.280000000015,400.7042907107935
3902.3400000000156,400.4324619413473
3902.400000000016,404.4630271496796
3902.4600000000164,405.7694809080084
3902.520000000017,406.14365917217003
3902.580000000017,406.96396876544435
3902.6400000000176,406.26882031454653
3902.700000000018,407.7734694621963
3902.7600000000184,411.5402898709656
3902.820000000019,412.61288258121607
3902.880000000019,412.5577068966472
3902.9400000000196,409.1517052447261
3903.00000000002,414.49906993204075
3903.0600000000204,412.55449482847445
3903.120000000021,415.12729961965834
3903.180000000021,414.15672407158047
3903.2400000000216,417.8164266372671
3903.300000000022,414.3064040574934
3903.3600000000224,413.9791255153397
3903.420000000023,417.9143055032677
3903.480000000023,415.3887258425881
3903.5400000000236,418.94192972744634
3903.600000000024,418.591375508513
3903.6600000000244,418.9489923264499
3903.720000000025,422.7251470615053
3903.780000000025,418.07019952428385
3903.8400000000256,421.23213668044724
3903.900000000026,417.177145001618
3903.9600000000264,419.9132144963076
3904.020000000027,421.13102732605324
3904.080000000027,420.71349119969733
3904.1400000000276,421.58746550126756
3904.200000000028,421.75424153184235
3904.2600000000284,418.2495595019449
3904.320000000029,419.76489444731624
3904.380000000029,420.7586917975452
3904.4400000000296,420.145256507929
3904.50000000003,419.40719860411053
3904.5600000000304,417.2258384787431
3904.620000000031,417.23219541127446
3904.680000000031,420.2841263204287
3904.7400000000316,422.05771105220225
3904.800000000032,422.6364763306475
3904.8600000000324,422.2971687347976
3904.920000000033,422.94419210468504
3904.980000000033,423.5398867247276
3905.0400000000336,422.438801515451
3905.100000000034,425.66811813234335
3905.1600000000344,421.95741930154963
3905.220000000035,423.69766597649215
3905.280000000035,426.7661067530585
3905.3400000000356,426.4967093897081
3905.400000000036,425.2774294455563
3905.4600000000364,427.2330192359652
3905.520000000037,425.96854548799735
3905.580000000037,427.9027241737411
3905.6400000000376,428.15552205975933
3905.700000000038,428.9539651894355
3905.7600000000384,428.6974611983184
3905.820000000039,430.7972272611651
3905.880000000039,427.893788038649
3905.9400000000396,424.8650404758973
3906.00000000004,432.1768695842274
3906.0600000000404,431.5647380286321
3906.120000000041,431.4076003862272
3906.180000000041,432.31966829752497
3906.2400000000416,432.0245198972892
3906.300000000042,433.12522577157495
3906.3600000000424,431.2373818436016
3906.420000000043,434.0573776594251
3906.480000000043,433.54506204632656
3906.5400000000436,435.3324671527905
3906.600000000044,432.9838638826886
3906.6600000000444,433.0264893906052
3906.720000000045,436.0709140239338
3906.780000000045,432.83728997590504
3906.8400000000456,434.3793326215727
3906.900000000046,435.7928724623067
3906.9600000000464,436.6361701060238
3907.020000000047,436.6574672659838
3907.080000000047,434.5183709511984
3907.1400000000476,437.97328056422737
3907.200000000048,442.6944103920888
3907.2600000000484,438.9782626248577
3907.320000000049,442.4516719758643
3907.380000000049,441.70947773016445
3907.4400000000496,439.98895692128815
3907.50000000005,441.89363387997923
3907.5600000000504,444.9934821732086
3907.620000000051,443.68156630010907
3907.680000000051,446.4958877103567
3907.7400000000516,446.5489642413665
3907.800000000052,448.10842146216083
3907.8600000000524,449.4334710056253
3907.920000000053,450.52581811731835
3907.980000000053,445.98891848050545
3908.0400000000536,448.86401247517216
3908.100000000054,449.1390219131438
3908.1600000000544,451.0240818550918
3908.220000000055,449.83440335745564
3908.280000000055,449.95148117069647
3908.3400000000556,451.910934354282
3908.400000000056,452.695276090247
3908.4600000000564,453.8928283929774
3908.520000000057,452.7535858955818
3908.580000000057,452.63667828682287
3908.6400000000576,450.2318575698708
3908.700000000058,451.9694304477574
3908.7600000000584,451.3559849198137
3908.820000000059,453.5706243043794
3908.880000000059,454.2564011395573
3908.9400000000596,454.41579344278614
3909.00000000006,452.42469131426094
3909.0600000000604,453.78141330566046
3909.120000000061,455.9982582138583
3909.180000000061,454.95091333398113
3909.2400000000616,456.3668491400496
3909.300000000062,450.2481415976404
3909.3600000000624,455.8541637354752
3909.420000000063,457.3206670023509
3909.4800000000632,456.65194361365553
3909.5400000000636,457.3119360799612
