wave,0_1_cont_active,0_2_cont_synth,0_3_cont_tr_normed,0_4_cont_np_normed,0_5_cont_en_normed,1_0_res_en_normed_tr_normed,1_1_res_np_normed_tr_normed,1_2_res_nns_tr_normed,1_3_res_nna_tr_normed,1_4_err_lower,1_5_err_upper
3900.0,3328.136678246426,3347.433267331141,3497.4661771729748,2959.486825479708,3292.7471877974303,0.062172701911100525,0.1817812963590621,0.044820403341848156,0.05087824326842567,-0.02131324405499749,0.02131324405499749
3900.300000000002,3328.880880268606,3348.6361833629203,3496.1012903608016,2959.832150225249,3291.9986767370506,0.0619996037866128,0.1811822809258766,0.044037257533781536,0.050233155386964316,-0.021423146728169962,0.021423146728169962
3900.600000000004,3329.6176439127426,3349.828808392712,3495.328222036294,2960.671795537325,3291.794748816605,0.06183054799903876,0.1805861856436996,0.04343488015441473,0.04976865073652116,-0.02148061384984038,0.02148061384984038
3900.900000000006,3330.347008229109,3351.011090897009,3493.879537405314,2960.948627098672,3290.959059324426,0.06165998252270684,0.17998654398433167,0.04263461982490298,0.049103869387136505,-0.02154089362991819,0.02154089362991819
3901.200000000008,3331.069019999517,3352.182990186599,3493.627036577586,2962.248320355291,3291.250907570299,0.06148912212733326,0.1793835825885661,0.042194390269472665,0.048800419268386915,-0.021730051613618052,0.021730051613618052
3901.50000000001,3331.78372164294,3353.3444595369674,3492.3414487630566,2962.6771239857594,3290.5698708670498,0.06131812598248862,0.17877895653534037,0.04145023237817128,0.048189705476387235,-0.02139318623387525,0.02139318623387525
3901.800000000012,3332.491152647129,3354.4954479539892,3491.2929603564135,2963.306004988206,3290.1087113776375,0.06114820713463161,0.17817496892978102,0.0407803528382811,0.04765258110423709,-0.02163158241747871,0.02163158241747871
3902.100000000014,3333.191356192353,3355.635909698937,3490.293379140225,2963.9866200260262,3289.6943977226683,0.06097799891577273,0.17756718453390904,0.040128763160153465,0.04713262351719322,-0.021608023977450885,0.021608023977450885
3902.400000000016,3333.884376928839,3356.7658012635543,3489.274478100512,2964.654654839993,3289.264497338877,0.06080690103317926,0.17695815679713078,0.03947510078316271,0.04660932362714284,-0.02169395699131194,0.02169395699131194
3902.700000000018,3334.570257275556,3357.885075923323,3488.3208859534893,2965.3889688414447,3288.8952018055456,0.06063607135869298,0.1763451346877946,0.038844633079278545,0.04610807962479845,-0.021697579161710327,0.021697579161710327
3903.00000000002,3335.24903481689,3358.9936796136985,3487.252974333343,2966.0269794133633,3288.413520638405,0.06046668171353824,0.17573204779919788,0.03818385305180908,0.04557499428797798,-0.021536814030857287,0.021536814030857287
3903.300000000022,3335.920756673023,3360.091572590107,3485.8425964947996,2966.374576599494,3287.605210097626,0.06029841593762635,0.17511882147088728,0.03742509934296543,0.04494180309779277,-0.02147586229717796,0.02147586229717796
3903.600000000024,3336.585465457636,3361.1787084205594,3485.349691644086,2967.5192286154165,3287.6744780217887,0.06012615146169802,0.17449944655296412,0.036942647628987864,0.04458574189089484,-0.021411309337986587,0.021411309337986587
3903.900000000026,3337.243201842907,3362.2550376446493,3484.3060677423873,2968.1973957974874,3287.2183861302633,0.05995576151669581,0.17387949759528484,0.036300314220691396,0.044067149363829605,-0.021238740538048508,0.021238740538048508
3904.200000000028,3337.8940068452707,3363.3205112303945,3483.2760364399574,2968.890713767822,3286.770371080082,0.059786855537249065,0.17325842284687146,0.03566588701630703,0.04355506918247979,-0.02126942507023316,0.02126942507023316
3904.50000000003,3338.5379260943637,3364.375087429074,3482.170437185625,2969.5320987826253,3286.25272073713,0.05961736150485371,0.17263269813219323,0.03501246746290226,0.043022527863370734,-0.021190413976283597,0.021190413976283597
3904.800000000032,3339.1750020091563,3365.4187195161708,3481.233384986985,2970.3178750544525,3285.8928856693847,0.05944822491613468,0.17200701454323855,0.03441314804222133,0.0425429559615164,-0.02145720323777946,0.02145720323777946
3905.100000000034,3339.8052734153644,3366.451354898182,3480.2907729921185,2971.1086465535955,3285.5307671901974,0.05927809526144861,0.17137782121470388,0.03381586007204575,0.042063984698179374,-0.02156221978598007,0.02156221978598007
3905.400000000036,3340.4287851555173,3367.472950662629,3479.2777347264564,2971.8470886146006,3285.10112423996,0.05910825972866242,0.17074587991282117,0.033201382953649994,0.041566200941436,-0.021638866414923633,0.021638866414923633
3905.700000000038,3341.0455808796232,3368.4834620743914,3478.1860656115864,2972.5223071567075,3284.59221561344,0.05893999537534364,0.17011268754398648,0.032567388478814685,0.04104719513346596,-0.02152331161044868,0.02152331161044868
3906.00000000004,3341.6557023530772,3369.482841307232,3477.0660194326406,2973.1884293982844,3284.0615125202858,0.058770064499869115,0.1694738164093862,0.03192871962187464,0.040521941064495214,-0.021463954720217997,0.021463954720217997
3906.300000000042,3342.2591886108803,3370.471035834998,3476.294969174048,2974.149120686028,3283.860974340045,0.05859992135406298,0.16883680949131213,0.03139728802056151,0.04010329491401799,-0.021077553552789934,0.021077553552789934
3906.600000000044,3342.85608617088,3371.448005768966,3475.2816236536714,2974.9155126631576,3283.4296452323238,0.05843036067482806,0.16819506599788575,0.030797943318798055,0.03961449814482491,-0.02120402229600879,0.02120402229600879
3906.900000000046,3343.446437452047,3372.413704384618,3474.441223850197,2975.8388717743583,3283.1613003011694,0.05826089736482967,0.16755018452277445,0.03025361358713758,0.039179601303051814,-0.021385006529111062,0.021385006529111062
3907.200000000048,3344.030282430226,3373.3680806599405,3473.004582082243,2976.2541971794703,3282.322580606283,0.058093620231786894,0.16690455585868036,0.02953614280925952,0.03856847961654653,-0.021338425574022813,0.021338425574022813
3907.50000000005,3344.6076638527043,3374.311088313656,3472.2917853968347,2977.3005597000906,3282.17389369846,0.0579243811741321,0.16625504068914213,0.02903725336387884,0.038176118758272815,-0.021202333203593212,0.021202333203593212
3907.800000000052,3345.1786263146,3375.242684407951,3471.4151745350764,2978.216953528962,3281.869166360646,0.057755504124688536,0.16560184456062257,0.028493466499771296,0.03773683993280685,-0.021356054217133463,0.021356054217133463
3908.100000000054,3345.7432122348823,3376.1628222183062,3470.3263809563637,2978.956325589815,3281.359788928545,0.05758789166168255,0.16494704912105768,0.027890703791307033,0.03723632086457155,-0.021398775902973594,0.021398775902973594
3908.400000000056,3346.301459894877,3377.0714474222323,3469.3079359667618,2979.762360758815,3280.919365007844,0.057419445588376236,0.1642901399302464,0.027312586579375377,0.03675894702029909,-0.02118447101240723,0.02118447101240723
3908.700000000058,3346.853415564083,3377.9685201927114,3468.3379642443374,2980.62100924357,3280.5256763375537,0.057250668471054644,0.16362930861999844,0.026752559480318606,0.036298112396461926,-0.021114878856772653,0.021114878856772653
3909.00000000006,3347.399122009925,3378.853994438143,3467.374185275843,2981.4916482600934,3280.135552863016,0.057082589848885576,0.1629662579465201,0.026198300126394177,0.0358412856956106,-0.020701540740744605,0.020701540740744605
3909.300000000062,3347.938620267177,3379.7278208084613,3466.392667019984,2982.355982203548,3279.7266889007537,0.05691510172202611,0.1623001035774407,0.02564255598417759,0.035381190842868136,-0.02056352108833849,0.02056352108833849
3909.600000000064,3348.4719511702765,3380.589949452666,3465.2655180096335,2983.1077553634404,3279.1837714747894,0.05674636113826431,0.16162934837982426,0.025047533001257484,0.03487963676825214,-0.0200624132346822,0.0200624132346822
3909.900000000066,3348.9991601682623,3381.440339330718,3464.4313939771932,2984.1191544585713,3278.9147142645825,0.05657868407053693,0.16095611959763312,0.024543132629187073,0.034467696452226027,-0.020159733516806774,0.020159733516806774
3910.200000000068,3349.5202896801015,3382.278943718096,3463.2217289298505,2984.8131354419256,3278.2929561537494,0.0564100814812683,0.16028091936719938,0.023931458324376657,0.03394560449339832,-0.020130039866572087,0.020130039866572087
