wave,0_0_flux
3900.0,289.6932867012462
3900.0600000000004,287.0986279296914
3900.120000000001,288.73288155868215
3900.180000000001,290.47597499692824
3900.2400000000016,288.342632120395
3900.300000000002,290.2449127809339
3900.3600000000024,288.86646884212956
3900.420000000003,287.3293213854548
3900.480000000003,287.207078230386
3900.5400000000036,290.1863074791454
3900.600000000004,290.5315769017475
3900.6600000000044,291.7941104795818
3900.720000000005,290.413429591291
3900.780000000005,289.28892167858874
3900.8400000000056,291.08320461007935
3900.900000000006,289.041964494076
3900.9600000000064,288.99812619181125
3901.020000000007,290.50203684085034
3901.080000000007,287.66033116159576
3901.1400000000076,287.608524473326
3901.200000000008,288.9397351190687
3901.2600000000084,289.86230446553583
3901.320000000009,288.93824390447526
3901.380000000009,287.32837016238926
3901.4400000000096,285.68795264980014
3901.50000000001,289.90473374762763
3901.5600000000104,288.4795132061297
3901.620000000011,288.99228210091155
3901.680000000011,289.0406286180546
3901.7400000000116,288.8753146018205
3901.800000000012,289.69430301487046
3901.8600000000124,290.39090490442413
3901.920000000013,292.54903827973567
3901.980000000013,291.22958174524405
3902.0400000000136,289.9489774188064
3902.100000000014,289.58096453072443
3902.1600000000144,290.5563963594748
3902.220000000015,289.1348424622368
3902.280000000015,290.3221319177221
3902.3400000000156,289.95160374422574
3902.400000000016,290.4814119453849
3902.4600000000164,290.7535095338674
3902.520000000017,291.91570966072726
3902.580000000017,289.235616054375
3902.6400000000176,288.30260237205704
3902.700000000018,289.9963162028724
3902.7600000000184,289.92925747178543
3902.820000000019,289.3463589530316
3902.880000000019,290.5044317680845
3902.9400000000196,288.96575065704127
3903.00000000002,291.48453570712746
3903.0600000000204,291.05633735254304
3903.120000000021,290.01592135057103
3903.180000000021,290.1672339751813
3903.2400000000216,290.8118486265588
3903.300000000022,291.2262804069599
3903.3600000000224,286.63188123835573
3903.420000000023,288.6048040668134
3903.480000000023,289.4001074388229
3903.5400000000236,290.1078870484289
3903.600000000024,289.8002622026086
3903.6600000000244,291.7080743653909
3903.720000000025,288.82005969549544
3903.780000000025,290.4084952029462
3903.8400000000256,288.3046705491962
3903.900000000026,289.271971093049
3903.9600000000264,286.7974787106559
3904.020000000027,292.02495138562415
3904.080000000027,288.48718789972025
3904.1400000000276,289.6734593159072
3904.200000000028,291.65265456521007
3904.2600000000284,288.3683833334584
3904.320000000029,288.6228795797704
3904.380000000029,290.59619729872117
3904.4400000000296,289.6680926237159
3904.50000000003,289.96874615385127
3904.5600000000304,289.0043399434154
3904.620000000031,289.5539668794434
3904.680000000031,289.0732125012246
3904.7400000000316,290.58931191921107
3904.800000000032,290.807325227175
3904.8600000000324,289.2895146124981
3904.920000000033,289.688590030637
3904.980000000033,290.7489267492134
3905.0400000000336,288.4708129210661
3905.100000000034,289.35759056486927
3905.1600000000344,288.65419072933014
3905.220000000035,288.76945275370207
3905.280000000035,289.55627206324556
3905.3400000000356,290.4808070503399
3905.400000000036,289.6911239581153
3905.4600000000364,293.4896476812271
3905.520000000037,290.0983327965379
3905.580000000037,290.3845792269458
3905.6400000000376,289.4351650448137
3905.700000000038,290.3143663986965
3905.7600000000384,289.5508027116807
3905.820000000039,290.2024658762792
3905.880000000039,286.5265496125248
3905.9400000000396,289.6943902494236
3906.00000000004,291.55718714084753
3906.0600000000404,288.8781925564357
3906.120000000041,290.5386066281952
3906.180000000041,287.9351829345696
3906.2400000000416,288.59861509910206
3906.300000000042,290.02054579876994
3906.3600000000424,289.7632842170089
3906.420000000043,290.0043597551816
3906.480000000043,289.10771129413234
3906.5400000000436,291.23319718927985
3906.600000000044,289.492061298394
3906.6600000000444,289.75937501303764
3906.720000000045,289.9178094061524
3906.780000000045,290.0963542855817
3906.8400000000456,290.8535355294572
3906.900000000046,289.9387065526225
3906.9600000000464,288.4948370143637
3907.020000000047,291.2178843355491
3907.080000000047,289.49532922330604
3907.1400000000476,289.1368165281952
3907.200000000048,288.76518855796627
3907.2600000000484,287.4287729587696
3907.320000000049,287.86809396956045
3907.380000000049,288.8928197543131
