wave,0_0_flux
3900.0,680.5333659456132
3900.0600000000004,518.9160202888712
3900.120000000001,319.960118642576
3900.180000000001,113.1452974246022
3900.2400000000016,79.48030596920428
3900.300000000002,257.9575138362615
3900.3600000000024,489.5877400524614
3900.420000000003,662.3655917742199
3900.480000000003,861.4798597744409
3900.5400000000036,1084.1161643733233
3900.600000000004,1237.42505842697
3900.6600000000044,1209.2813368186487
3900.720000000005,1086.885251567015
3900.780000000005,1642.4696066689423
3900.8400000000056,1818.2194030790383
3900.900000000006,1408.0607120118032
3900.9600000000064,726.4923618860588
3901.020000000007,293.62443230485593
3901.080000000007,455.91267770803387
3901.1400000000076,1233.0537041557736
3901.200000000008,1758.5075471515706
3901.2600000000084,1555.4322667390522
3901.320000000009,1015.1562214664398
3901.380000000009,1416.575167432242
3901.4400000000096,766.3821425048413
3901.50000000001,1061.0576094692706
3901.5600000000104,2112.751799558441
3901.620000000011,2158.673701617402
3901.680000000011,2069.888270179863
3901.7400000000116,2437.4125920733322
3901.800000000012,2434.18715676456
3901.8600000000124,2385.4175982381025
3901.920000000013,2386.7305474562054
3901.980000000013,2014.5373943692182
3902.0400000000136,1644.3830033337501
3902.100000000014,975.432477150782
3902.1600000000144,1682.6094276239014
3902.220000000015,2348.9135390540364
3902.280000000015,2201.0933923998437
3902.3400000000156,1095.2537195654036
3902.400000000016,999.8469653165222
3902.4600000000164,1231.62167729197
3902.520000000017,1769.8795628786925
3902.580000000017,1819.7578717211113
3902.6400000000176,1961.7564428448063
3902.700000000018,1425.9005620284522
3902.7600000000184,391.9316564793833
3902.820000000019,1208.15723816923
3902.880000000019,1371.0628734936313
3902.9400000000196,1108.4122000591053
3903.00000000002,1316.2722056499022
3903.0600000000204,1130.3416017776135
3903.120000000021,836.8186474581928
3903.180000000021,774.5989181706146
3903.2400000000216,746.4427199736234
3903.300000000022,572.4490050217973
3903.3600000000224,382.1585106563942
3903.420000000023,147.41777487313453
3903.480000000023,118.31433636180965
3903.5400000000236,321.1196225170291
3903.600000000024,519.5073533156705
3903.6600000000244,408.79554460581875
3903.720000000025,603.7456040626012
3903.780000000025,778.4679270656964
3903.8400000000256,1350.739061694855
3903.900000000026,1485.0965189874753
3903.9600000000264,1682.545015160491
3904.020000000027,1736.870900420685
3904.080000000027,1969.9200837416342
3904.1400000000276,2048.451063031079
3904.200000000028,1888.585563398777
3904.2600000000284,1547.467549117359
3904.320000000029,845.9621750584666
3904.380000000029,318.22714243907944
3904.4400000000296,650.6770131578179
3904.50000000003,1590.9499977010437
3904.5600000000304,1174.011069560171
3904.620000000031,1511.163111337731
3904.680000000031,2075.754372369743
