wave,0_1_cont_active,0_2_cont_synth,0_3_cont_tr_normed,0_4_cont_np_normed,0_5_cont_en_normed,1_0_res_en_normed_tr_normed,1_1_res_np_normed_tr_normed,1_2_res_nns_tr_normed,1_3_res_nna_tr_normed,1_4_err_lower,1_5_err_upper
3900.0,2926.1033310422495,3022.2239024392206,3946.606583932366,3237.4003125987842,3055.170618132032,0.29177943795013617,0.21906659753309135,0.3058622125311923,0.34875979269373925,-0.01872351441460939,0.01872351441460939
3900.300000000002,2930.153494639014,3023.710939475498,3943.748286522778,3236.7889507863233,3059.5844926308528,0.28898165617634464,0.2184137880119464,0.30427419989223703,0.3459185512116228,-0.019015620365186812,0.019015620365186812
3900.600000000004,2934.1855791726994,3025.1721124797805,3944.6160998510654,3239.2286262977486,3066.8669813450097,0.28620384380711184,0.21776402808576498,0.30393095437712087,0.34436437284201393,-0.01889946965609737,0.01889946965609737
3900.900000000006,2938.1997083694996,3026.6080485787325,3945.696948301576,3241.8254924095027,3074.223699737534,0.28347749990947163,0.21712194488572473,0.30367068679028275,0.3428993084650133,-0.01857237021242978,0.01857237021242978
3901.200000000008,2942.1959936851154,3028.0193570144056,3943.3803349912296,3241.6365443472373,3078.9050209854818,0.28077362182775306,0.21647824518380773,0.30229684966378106,0.34028445623965276,-0.018664111594781194,0.018664111594781194
3901.50000000001,2946.174541716039,3029.4066405514177,3945.8849153930114,3245.414338417199,3087.2938892132906,0.27810472763203903,0.21583394412358284,0.30252638169864154,0.3393220323852174,-0.019297648794986213,0.019297648794986213
3901.800000000012,2950.1354605382344,3030.7705043756246,3942.136717329012,3244.0307492776565,3090.7072636149173,0.2754804583848733,0.21519708720603278,0.30070452392361224,0.33625636495929934,-0.019485911339686326,0.019485911339686326
3902.100000000014,2954.078869338682,3032.111568185797,3941.841674427756,3245.496069354698,3096.774544032616,0.2728862299722647,0.21455752531892966,0.30003164751505285,0.33437182803833215,-0.019362405119345154,0.019362405119345154
3902.400000000016,2958.0048793503397,3033.4304409052856,3941.625619332844,3247.0070983183327,3102.8352190512664,0.2703303079491438,0.21392577841122165,0.29939521367155664,0.33252779008250755,-0.019560310899118936,0.019560310899118936
3902.700000000018,2961.9135925559845,3034.727720165466,3939.2679794217192,3246.7490022973407,3107.124680098506,0.2678178010213713,0.21329612379471433,0.2980642190674631,0.32997762810999115,-0.019350339364366902,0.019350339364366902
3903.00000000002,2965.805126607254,3036.0040233252435,3939.6765155931207,3248.7753727830436,3113.560213151501,0.2653285133051712,0.21266510100949856,0.2976519384161178,0.3283666053422636,-0.01980080966599492,0.01980080966599492
3903.300000000022,2969.6795957291547,3037.2599630435766,3939.017418363089,3249.913526103038,3119.0629206663693,0.26288488515696284,0.21203760860872922,0.29689871358741293,0.3264127828988961,-0.01955170205174261,0.01955170205174261
