wave,0_0_flux
3900.0,149.6981828570054
3900.0600000000004,195.87536047633589
3900.120000000001,229.02745256721334
3900.180000000001,250.97258375314385
3900.2400000000016,261.6769229299384
3900.300000000002,251.71462878834927
3900.3600000000024,245.10265959389776
3900.420000000003,277.11148455172224
3900.480000000003,268.4761030912317
3900.5400000000036,202.81945079941968
3900.600000000004,105.97517450763526
3900.6600000000044,50.82853179131999
3900.720000000005,115.47087783170502
3900.780000000005,216.98122938458087
3900.8400000000056,250.6371504638776
3900.900000000006,216.94861732103183
3900.9600000000064,190.34968328583022
3901.020000000007,234.42792089159357
3901.080000000007,209.01124183870965
3901.1400000000076,262.8971700362981
3901.200000000008,301.3029735204914
3901.2600000000084,305.99347145377794
3901.320000000009,313.7497170472948
3901.380000000009,318.5193552282116
3901.4400000000096,316.38247150947467
3901.50000000001,315.9536468492732
3901.5600000000104,305.05162693842425
3901.620000000011,282.8904309476348
3901.680000000011,203.1517645160309
3901.7400000000116,180.71823063915963
3901.800000000012,275.1174485761356
3901.8600000000124,305.8230524786033
3901.920000000013,251.52107311379754
3901.980000000013,152.79092317149556
3902.0400000000136,182.57271967184778
3902.100000000014,222.35627184104624
3902.1600000000144,269.51793020308565
3902.220000000015,275.93991762484933
3902.280000000015,280.56319797732084
3902.3400000000156,204.72272770394224
3902.400000000016,163.80829959598051
3902.4600000000164,240.37480949129142
3902.520000000017,215.91516243595564
3902.580000000017,208.53447185648614
3902.6400000000176,236.30989584586007
3902.700000000018,200.00961467165496
3902.7600000000184,158.44876508069137
3902.820000000019,165.17414629098894
3902.880000000019,147.13809481257695
3902.9400000000196,111.39176441117978
3903.00000000002,69.28904075350682
3903.0600000000204,33.597840922890555
3903.120000000021,48.09778557913534
3903.180000000021,94.3150024937419
3903.2400000000216,123.71810462249636
3903.300000000022,133.3338688916723
3903.3600000000224,131.84664161901776
3903.420000000023,180.3229897525946
3903.480000000023,243.5698222958155
3903.5400000000236,255.66749663703294
3903.600000000024,262.789654151204
3903.6600000000244,263.372338724366
3903.720000000025,267.8705924484455
3903.780000000025,259.7933655204737
3903.8400000000256,229.53980662583055
3903.900000000026,176.28685414072672
3903.9600000000264,96.86229436478625
3904.020000000027,67.30906844137758
3904.080000000027,144.43132638419218
3904.1400000000276,211.0673397478261
3904.200000000028,212.4649690317254
3904.2600000000284,252.36394633928904
3904.320000000029,278.7833403430455
3904.380000000029,284.11301118947034
3904.4400000000296,274.68099372658105
3904.50000000003,276.61078586397474
3904.5600000000304,280.69111504140324
3904.620000000031,285.3819146199694
3904.680000000031,271.03264385651136
3904.7400000000316,230.77641068928122
3904.800000000032,238.84470771761335
3904.8600000000324,187.65347941939
3904.920000000033,116.38178288735733
3904.980000000033,157.96303949385714
3905.0400000000336,198.05483376156945
3905.100000000034,195.81919695825417
3905.1600000000344,189.8107804770494
3905.220000000035,203.76264843646433
3905.280000000035,170.44842523050943
3905.3400000000356,149.42168251835037
3905.400000000036,138.05428674613216
3905.4600000000364,114.92272111414034
3905.520000000037,90.69176092967695
3905.580000000037,63.104213531068645
3905.6400000000376,41.21064657777357
3905.700000000038,50.81324168251878
3905.7600000000384,75.03335990677748
3905.820000000039,97.36772339587536
3905.880000000039,130.097937682833
3905.9400000000396,146.62139007561944
3906.00000000004,122.68443166045337
3906.0600000000404,143.87013041818946
3906.120000000041,193.57218486882874
3906.180000000041,215.65389312476714
3906.2400000000416,239.90995579828223
3906.300000000042,248.39866034388672
3906.3600000000424,212.5749912267976
3906.420000000043,145.03223151731018
3906.480000000043,156.22314817804872
3906.5400000000436,108.20367693635225
3906.600000000044,45.34701700274662
3906.6600000000444,80.73463787113951
3906.720000000045,176.82711048716112
3906.780000000045,218.5311059864813
3906.8400000000456,144.10113412063276
3906.900000000046,141.19321879927048
3906.9600000000464,252.3972600564288
3907.020000000047,267.0196146534633
3907.080000000047,215.53524928060457
3907.1400000000476,251.9399963496439
3907.200000000048,258.37797328720785
3907.2600000000484,254.74903457422138
3907.320000000049,269.7367963842036
3907.380000000049,265.9370310062823
3907.4400000000496,289.05724314064736
3907.50000000005,292.2756319846768
3907.5600000000504,181.42814235039788
3907.620000000051,150.30298801206166
3907.680000000051,259.93121125428155
3907.7400000000516,272.9833164570951
3907.800000000052,212.05818108755605
3907.8600000000524,209.5528642936987
3907.920000000053,215.65107832419372
3907.980000000053,213.11025667150003
3908.0400000000536,114.93281492445003
3908.100000000054,152.90119984475044
3908.1600000000544,271.6845101754714
3908.220000000055,304.563106652346
3908.280000000055,298.9723939140488
3908.3400000000556,252.92354628491793
3908.400000000056,203.90081701988103
3908.4600000000564,243.3769197618011
3908.520000000057,246.19376793411595
3908.580000000057,253.18706549782848
3908.6400000000576,247.15852244904167
3908.700000000058,262.14416386163646
3908.7600000000584,271.99086035556945
3908.820000000059,188.25752510214184
3908.880000000059,110.47334791692586
3908.9400000000596,204.0096298361311
3909.00000000006,228.46239791835356
3909.0600000000604,187.4577774304946
3909.120000000061,261.4975731158681
3909.180000000061,310.2254186842657
3909.2400000000616,322.22519391550406
3909.300000000062,319.35480572574863
3909.3600000000624,282.8530028892755
3909.420000000063,255.2797849767218
3909.4800000000632,303.9043869030941
3909.5400000000636,315.8928164133634
3909.600000000064,283.60336033059616
3909.6600000000644,277.03833021967984
3909.720000000065,227.868052888331
3909.7800000000652,125.50288508091506
3909.8400000000656,177.9615075076574
3909.900000000066,180.38474384442867
3909.9600000000664,97.51334319663034
3910.020000000067,111.6466969505879
3910.0800000000672,147.96581921098007
3910.1400000000676,259.3001762413587
3910.200000000068,303.359573629406
3910.2600000000684,312.4596500750457
3910.320000000069,310.39665398187526
3910.3800000000692,266.26757574636423
3910.4400000000696,172.4141651188
3910.50000000007,204.50167545986244
3910.5600000000704,223.46097356261086
3910.620000000071,157.36266239505363
3910.6800000000712,159.42040355906272
3910.7400000000716,223.1338229352514
3910.800000000072,234.6407888064866
3910.8600000000724,256.78645073205695
3910.920000000073,179.5087977865977
3910.9800000000732,125.35117505862746
3911.0400000000736,214.6468775280253
3911.100000000074,168.00612169360866
3911.1600000000744,193.70027444075467
3911.220000000075,254.75841638460224
3911.2800000000752,234.86586680779374
3911.3400000000756,263.5068602342976
3911.400000000076,305.56938942718347
3911.4600000000764,299.15977265787524
3911.520000000077,296.2848003763551
3911.5800000000772,299.1353557650082
3911.6400000000776,317.2901281624449
3911.700000000078,320.40644153376815
3911.7600000000784,294.0575031267008
3911.820000000079,238.4470403524095
3911.8800000000792,233.53152650730613
3911.9400000000796,192.55407307419256
3912.00000000008,242.91507677671922
3912.0600000000804,224.03279398921168
3912.120000000081,179.65323270106148
3912.1800000000812,225.43900727710732
3912.2400000000816,274.42487416282427
3912.300000000082,270.8145105728414
3912.3600000000824,230.6641110745284
3912.420000000083,196.14835074890354
3912.4800000000832,256.9312768479325
3912.5400000000836,276.04351934550556
3912.600000000084,303.3828099065289
3912.6600000000844,317.1858728472253
3912.720000000085,315.40289665247286
3912.7800000000852,318.179717306254
3912.8400000000856,310.41431244332324
3912.900000000086,292.58219602209095
3912.9600000000864,296.8124821661384
3913.020000000087,274.6364052965269
3913.0800000000872,208.0972114769483
3913.1400000000876,239.92258828692786
3913.200000000088,309.42023436731455
3913.2600000000884,308.2563560937236
3913.320000000089,296.78148515372163
3913.3800000000892,300.5701358601021
3913.4400000000896,323.28959326190375
3913.50000000009,213.2712157753843
3913.5600000000904,83.99389404286478
3913.620000000091,80.56402491592435
3913.6800000000912,148.17613840558226
3913.7400000000916,102.02122527272871
3913.800000000092,158.00859058167654
3913.8600000000924,273.5941026689411
3913.920000000093,309.7340785909662
3913.9800000000932,316.1827060468299
3914.0400000000936,297.44823460758005
3914.100000000094,235.029684450974
3914.1600000000944,226.2964148438462
3914.220000000095,276.09174089830015
3914.2800000000952,242.10042497916348
3914.3400000000956,183.41300248787752
3914.400000000096,103.52269549855272
3914.4600000000964,102.83025538177576
3914.520000000097,143.73405524106607
3914.5800000000972,155.48111831041814
3914.6400000000976,171.52289886523343
3914.700000000098,265.45009801827644
3914.7600000000984,312.3790718105397
3914.820000000099,310.29695627819115
3914.8800000000992,301.38719845229105
3914.9400000000996,315.60107552517354
3915.0000000001,312.64819808719426
3915.0600000001004,305.2236837460307
3915.120000000101,304.81346600789703
3915.1800000001012,304.35422943387
3915.2400000001016,295.2933035799727
3915.300000000102,243.35254411464587
3915.3600000001024,229.5039987258439
3915.420000000103,286.1053238346966
3915.4800000001032,305.32042251579816
3915.5400000001036,271.3688932727383
3915.600000000104,214.8015584864702
3915.6600000001044,216.91526583943525
3915.720000000105,162.95733494780123
3915.7800000001052,202.39419516606478
3915.8400000001056,234.82327619920335
3915.900000000106,149.87932415425263
3915.9600000001064,132.70068112589735
3916.020000000107,179.07363318429486
3916.0800000001072,199.8631227727016
3916.1400000001076,248.52520782273783
3916.200000000108,265.6858981525515
3916.2600000001084,274.12581451709394
3916.320000000109,210.23788003825027
3916.3800000001092,163.63211946782226
3916.4400000001096,216.32488711446328
3916.50000000011,141.24149048254202
3916.5600000001104,162.56491946707257
3916.620000000111,250.5108470656426
3916.6800000001112,276.56895342467476
3916.7400000001116,271.95393089675537
3916.800000000112,184.93615766211457
3916.8600000001124,101.81013966231352
3916.920000000113,199.3853754630993
3916.9800000001133,279.81352390057106
3917.0400000001137,282.39529775042996
3917.100000000114,268.95035800299377
3917.1600000001145,253.25998756823566
3917.220000000115,166.59518598631252
3917.2800000001153,72.49504077343286
3917.3400000001157,91.58435878134003
3917.400000000116,202.86707420530962
3917.4600000001165,240.96897095920417
3917.520000000117,258.8571032166537
3917.5800000001173,288.5154070700819
3917.6400000001177,289.8119653730635
3917.700000000118,257.4335106238101
3917.7600000001185,260.51551376092436
3917.820000000119,292.091739199656
3917.8800000001193,299.0257634286149
3917.9400000001197,286.0711559514745
3918.00000000012,273.99709074891706
3918.0600000001205,289.3728197178923
3918.120000000121,292.74021831096144
3918.1800000001213,285.777268819084
3918.2400000001217,282.98575049001875
3918.300000000122,270.29667465057054
3918.3600000001225,196.96377601427335
3918.420000000123,94.00210117808857
3918.4800000001233,79.98370445328217
3918.5400000001237,85.40144311448685
3918.600000000124,177.91382437049847
3918.6600000001245,204.8618965216079
3918.720000000125,121.96040154599626
3918.7800000001253,90.3599544543857
3918.8400000001257,201.49054460515865
3918.900000000126,259.71740904164466
3918.9600000001265,260.07033192139454
3919.020000000127,251.12641180596452
3919.0800000001273,251.02886893057132
3919.1400000001277,170.53170791566586
3919.200000000128,84.36458292751166
3919.2600000001285,74.88734858214225
3919.320000000129,138.33115815699026
3919.3800000001293,249.79615454038617
3919.4400000001297,278.9478581082399
3919.50000000013,280.01945363872557
3919.5600000001305,280.60628717099246
3919.620000000131,276.94916311318735
3919.6800000001313,267.5311359877369
3919.7400000001317,262.7150356442639
3919.800000000132,259.9947975112208
3919.8600000001325,253.79255411807821
3919.920000000133,239.7148176048695
3919.9800000001333,242.112596183037
3920.0400000001337,242.5782655106777
3920.100000000134,232.61882007053242
3920.1600000001345,204.6355763170166
3920.220000000135,163.34315147432338
3920.2800000001353,112.7750360638653
3920.3400000001357,54.10477509446504
